"genus","species","sample_start_date","sample_end_date","sample_value","sample_unit","sample_sex","sample_stage","sample_location","sample_lat_dd","sample_long_dd","sample_name","species_id_method","location_description"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_15530","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,127,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15529","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15528","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15527","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15526","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15525","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15524","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15523","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15522","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15521","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15520","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15519","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15518","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15517","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15516","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15515","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15514","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,110,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_15513","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_15512","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_15511","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_15510","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_15509","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_15508","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_15507","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_15506","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_15505","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_15504","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_15503","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_15502","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,113,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_15486","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_15485","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_15484","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_15483","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_15482","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_15481","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_15480","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_15479","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,49,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_15461","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_15460","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,76,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_15320","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_15319","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_15318","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_15317","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_15316","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_15315","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,180,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15314","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15313","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15312","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15311","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15310","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15309","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15308","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15307","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15306","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-25,2023-07-01,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15305","morphological","Emilia-Romagna"
"Culex","pipiens",2023-09-10,2023-09-16,55,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_16217","morphological","Emilia-Romagna"
"Culex","pipiens",2023-09-10,2023-09-16,10,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_16210","morphological","Emilia-Romagna"
"Culex","pipiens",2023-09-10,2023-09-16,20,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_16199","morphological","Emilia-Romagna"
"Culex","pipiens",2023-09-10,2023-09-16,45,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_16195","morphological","Emilia-Romagna"
"Culex","pipiens",2023-09-10,2023-09-16,7,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_16190","morphological","Emilia-Romagna"
"Culex","pipiens",2023-09-10,2023-09-16,55,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_16189","morphological","Emilia-Romagna"
"Culex","pipiens",2023-09-10,2023-09-16,26,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_16188","morphological","Emilia-Romagna"
"Culex","pipiens",2023-09-03,2023-09-09,5,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_16170","morphological","Emilia-Romagna"
"Culex","pipiens",2023-09-03,2023-09-09,30,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_16169","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-27,2023-09-02,45,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_16150","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-27,2023-09-02,43,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_16143","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-27,2023-09-02,11,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_16133","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-27,2023-09-02,82,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_16132","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-27,2023-09-02,29,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_16131","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-27,2023-09-02,210,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_16127","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-27,2023-09-02,61,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_16123","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-20,2023-08-26,84,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_16091","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-20,2023-08-26,170,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_16090","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-20,2023-08-26,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_16089","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-13,2023-08-19,102,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_16084","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-13,2023-08-19,8,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_16070","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-09,2023-07-15,99,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_15734","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-09,2023-07-15,134,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15733","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-09,2023-07-15,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15732","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-09,2023-07-15,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15731","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-09,2023-07-15,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15730","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-09,2023-07-15,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15729","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-09,2023-07-15,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15728","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-09,2023-07-15,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15727","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-09,2023-07-15,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15726","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-09,2023-07-15,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15725","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-09,2023-07-15,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15724","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-09,2023-07-15,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15723","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,51,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15653","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15652","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15651","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15650","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15649","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15648","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15647","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15646","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,189,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_15619","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_15618","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_15617","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_15616","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_15615","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_15614","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_15613","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_15612","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-02,2023-07-08,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_15611","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-18,2023-06-24,168,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15170","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-18,2023-06-24,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15169","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-18,2023-06-24,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15168","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-18,2023-06-24,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15167","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-18,2023-06-24,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15166","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-18,2023-06-24,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15165","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-18,2023-06-24,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15164","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-18,2023-06-24,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15163","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-18,2023-06-24,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15162","morphological","Emilia-Romagna"
"Culex","pipiens",2023-06-18,2023-06-24,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15161","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-13,2023-08-19,59,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_16069","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-13,2023-08-19,74,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_16068","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-13,2023-08-19,120,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_16064","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-13,2023-08-19,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_16063","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-13,2023-08-19,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_16062","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-13,2023-08-19,198,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_16058","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-13,2023-08-19,32,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_16051","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-06,2023-08-12,100,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_16021","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-06,2023-08-12,51,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_16020","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-06,2023-08-12,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_16019","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-06,2023-08-12,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_16018","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-06,2023-08-12,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_16017","morphological","Emilia-Romagna"
"Culex","pipiens",2023-08-06,2023-08-12,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_16016","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-30,2023-08-05,90,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_16011","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-30,2023-08-05,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_16004","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-30,2023-08-05,28,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_15986","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-30,2023-08-05,149,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_15985","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-30,2023-08-05,206,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_15984","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-30,2023-08-05,190,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_15980","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-30,2023-08-05,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_15979","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-30,2023-08-05,120,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_15974","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-30,2023-08-05,200,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_15973","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-23,2023-07-29,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_15959","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-23,2023-07-29,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_15958","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-23,2023-07-29,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_15957","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-23,2023-07-29,193,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15956","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-23,2023-07-29,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15955","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-23,2023-07-29,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15954","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-23,2023-07-29,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15953","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-23,2023-07-29,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15952","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-23,2023-07-29,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_15951","morphological","Emilia-Romagna"
"Culex","pipiens",2023-07-16,2023-07-22,127,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_15917","morphological","Emilia-Romagna"
